"country","year","energy_use"
"Serbia",2010,2141.0552050378
"Serbia",2009,2070.2292793677
"Serbia",2008,2289.99545864057
"Serbia",2007,2248.15503566378
"Serbia",2006,2300.73335349101
"Serbia",2005,2159.57382899536
"Serbia",2004,2424.40444439263
"Serbia",2003,2223.78312087909
"Serbia",2002,2119.78208027669
"Serbia",2001,1994.46346758877
"Serbia",2000,1826.35764771872
"Serbia",1999,1686.92924951869
"Serbia",1998,2302.98378182669
"Serbia",1997,2299.90425855272
"Serbia",1996,2175.79459355294
"Serbia",1995,1808.66574509233
"Serbia",1994,1565.28210301735
"Serbia",1993,1714.97811426405
"Serbia",1992,2020.15373460849
"Serbia",1991,2201.63341160635
"Serbia",1990,2598.79303981018
"Singapore",2012,4898.33046490716
"Singapore",2011,5069.17179429009
"Singapore",2010,5006.62099161429
"Singapore",2009,4257.77627715925
"Singapore",2008,5094.13571445693
"Singapore",2007,4677.2043057151
"Singapore",2006,5264.39865814355
"Singapore",2005,5055.96631973373
"Singapore",2004,7370.65287721784
"Singapore",2003,6216.7391768206
"Singapore",2002,5065.98450651947
"Singapore",2001,5145.88575383542
"Singapore",2000,4634.72585005488
"Singapore",1999,4587.49349221959
"Singapore",1998,5083.24962256949
"Singapore",1997,5818.3490260108
"Singapore",1996,5359.40980258828
"Singapore",1995,5346.87556213552
"Singapore",1994,6460.481982119
"Singapore",1993,5487.60891524326
"Singapore",1992,4588.84550645093
"Singapore",1991,4167.36558489839
"Singapore",1990,3782.72027598411
"Slovak Republic",2012,3080.72503425285
"Slovak Republic",2011,3213.94976718959
"Slovak Republic",2010,3306.80554391156
"Slovak Republic",2009,3106.68616513497
"Slovak Republic",2008,3405.69296775209
"Slovak Republic",2007,3320.45472221116
"Slovak Republic",2006,3469.29139368411
"Slovak Republic",2005,3504.475593484
"Slovak Republic",2004,3416.24785007483
"Slovak Republic",2003,3468.78367297716
"Slovak Republic",2002,3483.8675061076
"Slovak Republic",2001,3456.70547347611
"Slovak Republic",2000,3292.60900547811
"Slovak Republic",1999,3271.41393100841
"Slovak Republic",1998,3256.50253148307
"Slovak Republic",1997,3361.88402224587
"Slovak Republic",1996,3364.25879444914
"Slovak Republic",1995,3315.0479886326
"Slovak Republic",1994,3260.63182395553
"Slovak Republic",1993,3334.79434511263
"Slovak Republic",1992,3410.72788470384
"Slovak Republic",1991,3606.58243725503
"Slovak Republic",1990,4024.66906716068
"Slovenia",2012,3424.04014468498
"Slovenia",2011,3567.98303620881
"Slovenia",2010,3579.07246130618
"Slovenia",2009,3496.22953528244
"Slovenia",2008,3836.62178501531
"Slovenia",2007,3632.56532558488
"Slovenia",2006,3648.98289274631
"Slovenia",2005,3645.83743652754
"Slovenia",2004,3571.1948651285
"Slovenia",2003,3463.52493043909
"Slovenia",2002,3424.45287862303
"Slovenia",2001,3381.11201469835
"Slovenia",2000,3224.3795014895
"Slovenia",1999,3242.4861765618
"Slovenia",1998,3253.80886129543
"Slovenia",1997,3310.40063324666
"Slovenia",1996,3180.2061521813
"Slovenia",1995,3049.38659371055
"Slovenia",1994,2827.91716073293
"Slovenia",1993,2715.3899141758
"Slovenia",1992,2584.33517088422
"Slovenia",1991,2778.95039033644
"Slovenia",1990,2857.56453058587
"South Africa",2012,2621.18691317776
"South Africa",2011,2693.9106740467
"South Africa",2010,2737.73527625928
"South Africa",2009,2813.4271514608
"South Africa",2008,2904.27629244834
"South Africa",2007,2726.96447046443
"South Africa",2006,2572.61799318658
"South Africa",2005,2616.44705678199
"South Africa",2004,2645.55777175629
"South Africa",2003,2445.83368534806
"South Africa",2002,2308.57339110126
"South Africa",2001,2374.60906496279
"South Africa",2000,2329.28345567686
"South Africa",1999,2356.6327782995
"South Africa",1998,2354.51690548272
"South Africa",1997,2399.68205399716
"South Africa",1996,2369.14089268135
"South Africa",1995,2354.00721282667
"South Africa",1994,2268.84625680024
"South Africa",1993,2232.49774723083
"South Africa",1992,2121.27520204077
"South Africa",1991,2321.64604110111
"South Africa",1990,2280.88281206703
"Spain",2012,2683.36793480776
"Spain",2011,2689.68433721315
"Spain",2010,2742.87718222191
"Spain",2009,2757.69141158545
"Spain",2008,3026.33840815008
"Spain",2007,3180.03341956317
"Spain",2006,3194.08124621219
"Spain",2005,3251.39713269293
"Spain",2004,3238.50244729409
"Spain",2003,3157.22726404851
"Spain",2002,3107.86734112195
"Spain",2001,3060.88180946621
"Spain",2000,3003.76167204662
"Spain",1999,2877.98241384113
"Spain",1998,2756.21890670951
"Spain",1997,2634.64912802979
"Spain",1996,2489.34042171929
"Spain",1995,2537.0726801522
"Spain",1994,2436.01236214986
"Spain",1993,2318.98298890925
"Spain",1992,2430.37452290655
"Spain",1991,2397.71417285508
"Spain",1990,2317.47677393364
"Sri Lanka",2012,535.495992867157
"Sri Lanka",2011,501.342226507776
"Sri Lanka",2010,471.308809802252
"Sri Lanka",2009,441.648292830989
"Sri Lanka",2008,449.311959201885
"Sri Lanka",2007,461.207386650152
"Sri Lanka",2006,457.081746365731
"Sri Lanka",2005,457.49264531943
"Sri Lanka",2004,451.402177817412
"Sri Lanka",2003,449.767292228534
"Sri Lanka",2002,428.959483288609
"Sri Lanka",2001,425.441860649488
"Sri Lanka",2000,443.45550053309
"Sri Lanka",1999,404.92622256682
"Sri Lanka",1998,381.437048126918
"Sri Lanka",1997,377.488349988235
"Sri Lanka",1996,366.768497715323
"Sri Lanka",1995,330.360237329826
"Sri Lanka",1994,322.957510388778
"Sri Lanka",1993,339.826612394941
"Sri Lanka",1992,326.013504983444
"Sri Lanka",1991,321.508462388402
"Sri Lanka",1990,320.631937956163
"Sudan",2012,407.294588090851
"Sudan",2011,483.94904023356
"Sudan",2010,495.233674589692
"Sudan",2009,496.341752671735
"Sudan",2008,493.035807839398
"Sudan",2007,498.827247961225
"Sudan",2006,530.419575163235
"Sudan",2005,507.056954236202
"Sudan",2004,509.986698599278
"Sudan",2003,521.803221166912
"Sudan",2002,548.821453564663
"Sudan",2001,517.231793533834
"Sudan",2000,505.936911961634
"Sudan",1999,549.096748315783
"Sudan",1998,506.506335174707
"Sudan",1997,512.636595206779
"Sudan",1996,514.249489717193
"Sudan",1995,514.332991478709
"Sudan",1994,525.662657219896
"Sudan",1993,464.560907603311
"Sudan",1992,486.764659361116
"Sudan",1991,494.502885771138
"Sudan",1990,503.980155219653
"Sweden",2012,5269.48599771372
"Sweden",2011,5274.6436131771
"Sweden",2010,5427.92504600599
"Sweden",2009,4883.20048954053
"Sweden",2008,5379.9591025113
"Sweden",2007,5472.13539172977
"Sweden",2006,5529.07795326361
"Sweden",2005,5711.12728266633
"Sweden",2004,5847.3441632658
"Sweden",2003,5650.43804975291
"Sweden",2002,5802.110105168
"Sweden",2001,5680.28048687269
"Sweden",2000,5360.14514699943
"Sweden",1999,5661.49145946307
"Sweden",1998,5769.69506406865
"Sweden",1997,5672.00817719794
"Sweden",1996,5825.09791315415
"Sweden",1995,5702.16504271753
"Sweden",1994,5660.27142343844
"Sweden",1993,5334.16649834761
"Sweden",1992,5369.37035673582
"Sweden",1991,5650.54137715952
"Sweden",1990,5514.55753031809
"Switzerland",2012,3202.83433712303
"Switzerland",2011,3205.32827089841
"Switzerland",2010,3347.6183556895
"Switzerland",2009,3481.85284518735
"Switzerland",2008,3499.79098222662
"Switzerland",2007,3410.81988267431
"Switzerland",2006,3619.15163869697
"Switzerland",2005,3488.21834810945
"Switzerland",2004,3530.5783446386
"Switzerland",2003,3542.06560266172
"Switzerland",2002,3553.74025721943
"Switzerland",2001,3673.29257271309
"Switzerland",2000,3480.59157184118
"Switzerland",1999,3547.37289002744
"Switzerland",1998,3557.99007623206
"Switzerland",1997,3525.89130114012
"Switzerland",1996,3473.20630386674
"Switzerland",1995,3421.65104058737
"Switzerland",1994,3494.44714922299
"Switzerland",1993,3490.88655449165
"Switzerland",1992,3613.28432938242
"Switzerland",1991,3637.19412033392
"Switzerland",1990,3627.6928112332
"Syrian Arab Republic",2012,656.711173530319
"Syrian Arab Republic",2011,875.111770482721
"Syrian Arab Republic",2010,969.65940286324
"Syrian Arab Republic",2009,984.618792498541
"Syrian Arab Republic",2008,1075.74185206439
"Syrian Arab Republic",2007,1093.59906931385
"Syrian Arab Republic",2006,1113.08346965051
"Syrian Arab Republic",2005,1118.82859669976
"Syrian Arab Republic",2004,956.02622803674
"Syrian Arab Republic",2003,939.306660997597
"Syrian Arab Republic",2002,958.96992901605
"Syrian Arab Republic",2001,946.956793505097
"Syrian Arab Republic",2000,946.839747765068
"Syrian Arab Republic",1999,967.647852511266
"Syrian Arab Republic",1998,997.046038777225
"Syrian Arab Republic",1997,918.248521781918
"Syrian Arab Republic",1996,868.406559058648
"Syrian Arab Republic",1995,845.220963499366
"Syrian Arab Republic",1994,821.6335050586
"Syrian Arab Republic",1993,809.891660375296
"Syrian Arab Republic",1992,829.147717089302
"Syrian Arab Republic",1991,892.028425912402
"Syrian Arab Republic",1990,843.364523608518
"Tajikistan",2012,294.954415210331
"Tajikistan",2011,280.313646341681
"Tajikistan",2010,285.493321178691
"Tajikistan",2009,285.502924512184
"Tajikistan",2008,335.010369811323
"Tajikistan",2007,358.747319114945
"Tajikistan",2006,341.889249281997
"Tajikistan",2005,337.718001282987
"Tajikistan",2004,344.737049498883
"Tajikistan",2003,324.920884131446
"Tajikistan",2002,325.199277563895
"Tajikistan",2001,330.919780739326
"Tajikistan",2000,342.525535637027
"Tajikistan",1999,361.636076202447
"Tajikistan",1998,365.586696346563
"Tajikistan",1997,350.005860649929
"Tajikistan",1996,355.928988004507
"Tajikistan",1995,376.10107074286
"Tajikistan",1994,428.688663132433
"Tajikistan",1993,567.370946128637
"Tajikistan",1992,732.501173931369
"Tajikistan",1991,912.608664821556
"Tajikistan",1990,979.676477428357
"Tanzania",2012,485.103179610438
"Tanzania",2011,470.583234486378
"Tanzania",2010,458.038408640183
"Tanzania",2009,447.178055437684
"Tanzania",2008,445.98721127374
"Tanzania",2007,443.363329380221
"Tanzania",2006,440.405505125825
"Tanzania",2005,437.202622091733
"Tanzania",2004,429.253849996503
"Tanzania",2003,415.920156036128
"Tanzania",2002,410.907292609348
"Tanzania",2001,401.430951851911
"Tanzania",2000,390.613411721503
"Tanzania",1999,380.695128313112
"Tanzania",1998,367.693553871457
"Tanzania",1997,354.42803693191
"Tanzania",1996,358.319889258869
"Tanzania",1995,360.666406828701
"Tanzania",1994,355.41348068943
"Tanzania",1993,362.983765825142
"Tanzania",1992,364.781662902745
"Tanzania",1991,369.370076262957
"Tanzania",1990,371.410117647813
"Thailand",2012,1824.7810204323
"Thailand",2011,1712.9371267783
"Thailand",2010,1726.07662148135
"Thailand",2009,1588.19498209018
"Thailand",2008,1605.58910504105
"Thailand",2007,1574.73616031088
"Thailand",2006,1522.26857776801
"Thailand",2005,1504.15369721926
"Thailand",2004,1474.40720932773
"Thailand",2003,1375.66184801892
"Thailand",2002,1280.86451836722
"Thailand",2001,1168.70833025137
"Thailand",2000,1146.17464016573
"Thailand",1999,1130.67694707581
"Thailand",1998,1071.04822386485
"Thailand",1997,1156.46377382663
"Thailand",1996,1149.97694112726
"Thailand",1995,1042.05511116783
"Thailand",1994,966.106284574939
"Thailand",1993,886.288914502717
"Thailand",1992,852.277980899566
"Thailand",1991,811.907764840432
"Thailand",1990,759.461787873306
"Togo",2012,450.867990012466
"Togo",2011,464.267192123132
"Togo",2010,474.027348442715
"Togo",2009,486.92250083768
"Togo",2008,411.671901983806
"Togo",2007,406.28077182496
"Togo",2006,402.910844636923
"Togo",2005,415.252511688062
"Togo",2004,418.137618328698
"Togo",2003,424.785201109537
"Togo",2002,412.864775374143
"Togo",2001,409.246386985256
"Togo",2000,421.469897874116
"Togo",1999,434.52395992474
"Togo",1998,391.283373273718
"Togo",1997,376.878858150701
"Togo",1996,395.011519646378
"Togo",1995,365.98477509168
"Togo",1994,363.602755404128
"Togo",1993,322.637941620129
"Togo",1992,318.943534185585
"Togo",1991,324.251199496769
"Togo",1990,325.917769257423
"Trinidad and Tobago",2012,13456.2769116114
"Trinidad and Tobago",2011,13903.5612174476
"Trinidad and Tobago",2010,14228.5818012673
"Trinidad and Tobago",2009,13396.5619248197
"Trinidad and Tobago",2008,13332.3628682592
"Trinidad and Tobago",2007,13810.5434408219
"Trinidad and Tobago",2006,13059.4987795215
"Trinidad and Tobago",2005,11771.6012636269
"Trinidad and Tobago",2004,10312.2022786246
"Trinidad and Tobago",2003,9879.01648112959
"Trinidad and Tobago",2002,8883.20118517286
"Trinidad and Tobago",2001,8208.75757433136
"Trinidad and Tobago",2000,7385.69347164058
"Trinidad and Tobago",1999,7003.62831304919
"Trinidad and Tobago",1998,6018.61524363135
"Trinidad and Tobago",1997,5200.73040599437
"Trinidad and Tobago",1996,5536.94818315956
"Trinidad and Tobago",1995,4702.00455413657
"Trinidad and Tobago",1994,4838.6890047818
"Trinidad and Tobago",1993,4838.27804886342
"Trinidad and Tobago",1992,5088.83377855499
"Trinidad and Tobago",1991,4662.67990572188
"Trinidad and Tobago",1990,4727.38484569505
"Tunisia",2012,916.751376787425
"Tunisia",2011,889.502387848007
"Tunisia",2010,943.705511386212
"Tunisia",2009,849.16589580754
"Tunisia",2008,882.63881996708
"Tunisia",2007,854.296744119667
"Tunisia",2006,834.804843927987
"Tunisia",2005,800.360962247688
"Tunisia",2004,822.245238517425
"Tunisia",2003,787.496966292642
"Tunisia",2002,774.044359135578
"Tunisia",2001,771.488855114639
"Tunisia",2000,738.469285727859
"Tunisia",1999,720.257329664785
"Tunisia",1998,704.796495827076
"Tunisia",1997,654.706637868296
"Tunisia",1996,643.342434958725
"Tunisia",1995,624.516817224515
"Tunisia",1994,626.813258157126
"Tunisia",1993,590.681609901023
"Tunisia",1992,618.899658507658
"Tunisia",1991,568.149891920922
"Tunisia",1990,586.127786618591
"Turkiye",2012,1572.62101020851
"Turkiye",2011,1529.24270248225
"Turkiye",2010,1458.23315284005
"Turkiye",2009,1357.46823750389
"Turkiye",2008,1389.28566894648
"Turkiye",2007,1425.35886655559
"Turkiye",2006,1338.36816027647
"Turkiye",2005,1225.70225347707
"Turkiye",2004,1190.90866241573
"Turkiye",2003,1164.6705871763
"Turkiye",2002,1124.79175400174
"Turkiye",2001,1079.39120621709
"Turkiye",2000,1184.72475091731
"Turkiye",1999,1115.01198492727
"Turkiye",1998,1152.72879797123
"Turkiye",1997,1149.00629148489
"Turkiye",1996,1109.92116169318
"Turkiye",1995,1038.16014335266
"Turkiye",1994,963.994217482708
"Turkiye",1993,992.880935090626
"Turkiye",1992,952.481346278821
"Turkiye",1991,939.522015187965
"Turkiye",1990,970.421530081414
"Turkmenistan",2012,4678.32601349557
"Turkmenistan",2011,4603.66948209888
"Turkmenistan",2010,4306.23750704731
"Turkmenistan",2009,3837.70971270366
"Turkmenistan",2008,4439.65186448926
"Turkmenistan",2007,4453.41832086408
"Turkmenistan",2006,3964.18934971919
"Turkmenistan",2005,3924.71593554758
"Turkmenistan",2004,3820.65387883959
"Turkmenistan",2003,3706.21800265098
"Turkmenistan",2002,3366.60645486413
"Turkmenistan",2001,3271.08382267976
"Turkmenistan",2000,3256.55179145623
"Turkmenistan",1999,3294.98171438448
"Turkmenistan",1998,2826.57925040116
"Turkmenistan",1997,2744.62448140007
"Turkmenistan",1996,2780.98799537699
"Turkmenistan",1995,3239.34900273812
"Turkmenistan",1994,3219.07885170155
"Turkmenistan",1993,2603.17141809729
"Turkmenistan",1992,2644.36531563895
"Turkmenistan",1991,3977.25432795486
"Turkmenistan",1990,4708.66128821556
"Ukraine",2012,2687.05603989284
"Ukraine",2011,2768.92497423647
"Ukraine",2010,2886.99199343651
"Ukraine",2009,2487.03460776811
"Ukraine",2008,2910.66159118335
"Ukraine",2007,2996.21041831262
"Ukraine",2006,2935.29005625528
"Ukraine",2005,3033.18232301927
"Ukraine",2004,3031.49788797543
"Ukraine",2003,3025.13553389062
"Ukraine",2002,2813.16144172695
"Ukraine",2001,2755.63864503189
"Ukraine",2000,2720.68821489939
"Ukraine",1999,2718.95569110601
"Ukraine",1998,2706.10485696338
"Ukraine",1997,2836.17984923292
"Ukraine",1996,2937.23576025602
"Ukraine",1995,3177.78249289497
"Ukraine",1994,3192.71498842481
"Ukraine",1993,3728.58372684901
"Ukraine",1992,4209.61079876664
"Ukraine",1991,4852.5001874982
"Ukraine",1990,4856.64200618985
"United Arab Emirates",2012,7892.70590581455
"United Arab Emirates",2011,7502.56209618312
"United Arab Emirates",2010,7273.24930135463
"United Arab Emirates",2009,7501.04058181498
"United Arab Emirates",2008,8487.83598058862
"United Arab Emirates",2007,8537.9169516046
"United Arab Emirates",2006,9430.14610874076
"United Arab Emirates",2005,10394.3003410657
"United Arab Emirates",2004,10480.6153447028
"United Arab Emirates",2003,10287.4932180709
"United Arab Emirates",2002,10973.9083649934
"United Arab Emirates",2001,11638.6194421976
"United Arab Emirates",2000,9624.1182194299
"United Arab Emirates",1999,10408.8652918439
"United Arab Emirates",1998,10809.3104380839
"United Arab Emirates",1997,11243.8954757605
"United Arab Emirates",1996,11361.3978897943
"United Arab Emirates",1995,11374.2224694616
"United Arab Emirates",1994,11186.5382237366
"United Arab Emirates",1993,10576.0523621813
"United Arab Emirates",1992,10564.5097345233
"United Arab Emirates",1991,11694.9217355455
"United Arab Emirates",1990,10748.6547121781
"United Kingdom",2012,3042.85987103811
"United Kingdom",2011,2972.15306452967
"United Kingdom",2010,3230.61598357655
"United Kingdom",2009,3145.58566208284
"United Kingdom",2008,3361.98051693016
"United Kingdom",2007,3441.64021918037
"United Kingdom",2006,3598.81040619707
"United Kingdom",2005,3686.35990480058
"United Kingdom",2004,3694.47859531017
"United Kingdom",2003,3731.60971819526
"United Kingdom",2002,3685.86948742657
"United Kingdom",2001,3784.92817441666
"United Kingdom",2000,3785.75312644999
"United Kingdom",1999,3784.07408782037
"United Kingdom",1998,3787.10845175352
"United Kingdom",1997,3760.71236505254
"United Kingdom",1996,3879.82278596351
"United Kingdom",1995,3728.96315226228
"United Kingdom",1994,3732.52111417558
"United Kingdom",1993,3713.18581904964
"United Kingdom",1992,3684.72453526809
"United Kingdom",1991,3707.95197072796
"United Kingdom",1990,3597.05162065698
"United States",2012,6872.02728367462
"United States",2011,7029.95460147645
"United States",2010,7161.42655156518
"United States",2009,7056.78365282718
"United States",2008,7488.08192070473
"United States",2007,7758.16598577052
"United States",2006,7697.65253500041
"United States",2005,7846.49968849973
"United States",2004,7881.57864206405
"United States",2003,7794.23553026383
"United States",2002,7843.34484914192
"United States",2001,7827.88632537183
"United States",2000,8056.86384994775
"United States",1999,7923.22389263188
"United States",1998,7803.69760452993
"United States",1997,7828.58109639584
"United States",1996,7844.46826581141
"United States",1995,7763.75510556636
"United States",1994,7757.83082249569
"United States",1993,7709.49658932206
"United States",1992,7677.40140109312
"United States",1991,7631.46780588265
"United States",1990,7671.7730657832
"Uruguay",2012,1375.59241952186
"Uruguay",2011,1314.33465302768
"Uruguay",2010,1219.04576408341
"Uruguay",2009,1235.0171463293
"Uruguay",2008,1244.90112184012
"Uruguay",2007,950.999068391369
"Uruguay",2006,957.977679197612
"Uruguay",2005,891.336828763603
"Uruguay",2004,865.782525866822
"Uruguay",2003,762.182489165314
"Uruguay",2002,767.618112647405
"Uruguay",2001,821.455652467374
"Uruguay",2000,939.149037246554
"Uruguay",1999,986.958376779488
"Uruguay",1998,908.718683365807
"Uruguay",1997,887.6744993712
"Uruguay",1996,878.693672320341
"Uruguay",1995,801.669731633575
"Uruguay",1994,753.893875913221
"Uruguay",1993,793.762238917543
"Uruguay",1992,855.428742835472
"Uruguay",1991,778.589731240994
"Uruguay",1990,722.215057240716
"Uzbekistan",2012,1625.98814421737
"Uzbekistan",2011,1613.81009836602
"Uzbekistan",2010,1512.82150659608
"Uzbekistan",2009,1591.99107586594
"Uzbekistan",2008,1823.31182149816
"Uzbekistan",2007,1777.91476849784
"Uzbekistan",2006,1815.94978905741
"Uzbekistan",2005,1799.40317957733
"Uzbekistan",2004,1964.13209688239
"Uzbekistan",2003,2015.76730751555
"Uzbekistan",2002,2109.31946018989
"Uzbekistan",2001,2050.2191716621
"Uzbekistan",2000,2063.5853779249
"Uzbekistan",1999,2110.54876982846
"Uzbekistan",1998,2077.57423807742
"Uzbekistan",1997,1899.6137660033
"Uzbekistan",1996,1903.22217438105
"Uzbekistan",1995,1876.04059688391
"Uzbekistan",1994,2082.15288018948
"Uzbekistan",1993,2146.18311913226
"Uzbekistan",1992,2110.49554757798
"Uzbekistan",1991,2294.82412180221
"Uzbekistan",1990,2260.76694295466
"Venezuela, RB",2012,2479.15666370076
"Venezuela, RB",2011,2309.50586982976
"Venezuela, RB",2010,2520.64668451238
"Venezuela, RB",2009,2295.34319037929
"Venezuela, RB",2008,2322.85415324134
"Venezuela, RB",2007,2107.81280807112
"Venezuela, RB",2006,2314.44146300057
"Venezuela, RB",2005,2111.26116169147
"Venezuela, RB",2004,2151.19338990801
"Venezuela, RB",2003,2054.14073500577
"Venezuela, RB",2002,2273.47441540735
"Venezuela, RB",2001,2132.59891810368
"Venezuela, RB",2000,2098.9494766378
"Venezuela, RB",1999,2081.74995911038
"Venezuela, RB",1998,2226.5987923069
"Venezuela, RB",1997,2157.45017452151
"Venezuela, RB",1996,2211.78972634813
"Venezuela, RB",1995,2118.71823615074
"Venezuela, RB",1994,2307.10989729462
"Venezuela, RB",1993,2034.48033024594
"Venezuela, RB",1992,2234.30333266491
"Venezuela, RB",1991,2044.31214858104
"Venezuela, RB",1990,2004.37263130362
"Viet Nam",2012,671.065018676206
"Viet Nam",2011,666.475138625324
"Viet Nam",2010,673.964614435536
"Viet Nam",2009,613.568889201398
"Viet Nam",2008,568.185042319296
"Viet Nam",2007,536.617206412915
"Viet Nam",2006,503.517423092775
"Viet Nam",2005,496.159532665132
"Viet Nam",2004,473.419306457429
"Viet Nam",2003,430.934231104748
"Viet Nam",2002,414.687709582915
"Viet Nam",2001,383.943779842428
"Viet Nam",2000,363.742197549499
"Viet Nam",1999,349.624114767817
"Viet Nam",1998,344.119698335856
"Viet Nam",1997,327.451254922471
"Viet Nam",1996,308.382806880988
"Viet Nam",1995,296.712284082604
"Viet Nam",1994,283.065618036872
"Viet Nam",1993,288.128081208934
"Viet Nam",1992,270.834293672016
"Viet Nam",1991,264.904163061914
"Viet Nam",1990,267.005609241415
"Yemen, Rep.",2012,228.123357501705
"Yemen, Rep.",2011,259.64230100869
"Yemen, Rep.",2010,316.536578280602
"Yemen, Rep.",2009,336.058889729658
"Yemen, Rep.",2008,311.946708054917
"Yemen, Rep.",2007,304.803719605974
"Yemen, Rep.",2006,321.043491261022
"Yemen, Rep.",2005,308.966729987063
"Yemen, Rep.",2004,298.297684422907
"Yemen, Rep.",2003,280.670633255599
"Yemen, Rep.",2002,259.400285433042
"Yemen, Rep.",2001,275.018926832285
"Yemen, Rep.",2000,254.810212199456
"Yemen, Rep.",1999,246.827522977107
"Yemen, Rep.",1998,224.967576062721
"Yemen, Rep.",1997,216.703029298401
"Yemen, Rep.",1996,210.009301611152
"Yemen, Rep.",1995,212.211641324821
"Yemen, Rep.",1994,194.130058751363
"Yemen, Rep.",1993,192.945218279606
"Yemen, Rep.",1992,231.462865802707
"Yemen, Rep.",1991,220.1267126425
"Yemen, Rep.",1990,187.919346673574
"Zambia",2012,618.381043493854
"Zambia",2011,608.866553286059
"Zambia",2010,596.250269901159
"Zambia",2009,596.162797254591
"Zambia",2008,603.023613382312
"Zambia",2007,603.978302659563
"Zambia",2006,625.483280509561
"Zambia",2005,633.274217522549
"Zambia",2004,633.540727419637
"Zambia",2003,635.678738081374
"Zambia",2002,634.52868753006
"Zambia",2001,632.678451376006
"Zambia",2000,631.87089935878
"Zambia",1999,633.645379108177
"Zambia",1998,649.344406946758
"Zambia",1997,659.823723584706
"Zambia",1996,649.108589860345
"Zambia",1995,671.108406306443
"Zambia",1994,676.116469063333
"Zambia",1993,687.960113733459
"Zambia",1992,703.97780028255
"Zambia",1991,710.558867965422
"Zambia",1990,708.955205433596
"Zimbabwe",2012,814.910234806806
"Zimbabwe",2011,787.030033122764
"Zimbabwe",2010,736.691254072989
"Zimbabwe",2009,720.587138135351
"Zimbabwe",2008,714.435704447056
"Zimbabwe",2007,775.061828504531
"Zimbabwe",2006,798.490327634993
"Zimbabwe",2005,786.614829763841
"Zimbabwe",2004,753.482334051291
"Zimbabwe",2003,776.618630209042
"Zimbabwe",2002,818.244747194827
"Zimbabwe",2001,838.0164080565
"Zimbabwe",2000,845.697085412393
"Zimbabwe",1999,903.663855975537
"Zimbabwe",1998,859.69068865512
"Zimbabwe",1997,853.891972304093
"Zimbabwe",1996,876.686713774552
"Zimbabwe",1995,895.133918456371
"Zimbabwe",1994,890.177126062546
"Zimbabwe",1993,901.895966231517
"Zimbabwe",1992,956.315843037556
"Zimbabwe",1991,949.649998578699
"Zimbabwe",1990,919.256808431728
